id,otel_id,otel_ad,yorum
167,203,Haydarpasha Palace,Yemek Havuz Guler yuzlu personel Aktivite  Sahil  Havuz
168,203,Haydarpasha Palace,Yemek cesitleri bol
169,203,Haydarpasha Palace,Keske yabanci turist kadar deger gorebilsek
170,330,Meric Hotel Turunc,"Yemeklerin, havuzun hijyeni iyiydi, Pool bar calisanlari ve deniz calisani oldukca ilgiliydi."
171,330,Meric Hotel Turunc,"Oda temizlik hizmeti gelmedigi gun oldu , carsaflari hic degistirmedi. Sabun istedik koymadi. Yerleri supurmedi"
172,330,Meric Hotel Turunc,Fiyat performans oteli diyebilirim.giris cikis islemleri hizliydi.personeller guleryuzlu.konumu da fena degildi
173,330,Meric Hotel Turunc,Yemek konusunda gercekten kendilerini bi level daha yukari atmalari sart.Ornegin salata hic yok salata malzemelerini dallariyla koyup bizim salata yapmamizi bekliyorlar sanirim. Lezzet olarak vasatti. Odaya su istedik Sebilden kendiniz doldurup goturun dendi ilginc !
174,330,Meric Hotel Turunc,Personeller ilgili anlayisliydi aslinda fiyatina gore hersey iyiydi
175,330,Meric Hotel Turunc,Temizlik ve kahvalti biraz eksik
176,330,Meric Hotel Turunc,Oda temizlik personeli cok ilgilidir. Kendisine tesekkur ederim.
177,330,Meric Hotel Turunc,Su problemi mevcut. Icme suyu icin bir calisma yapilabilir.
178,5,Alaiye Resort Spa,Her seyi mukemmeldi
179,5,Alaiye Resort Spa,Dondurma cesitleri artarsa cok iyi olur
180,5,Alaiye Resort Spa,Iki yetiskin iki cocuk ile aile odasinda konakladik. Bir haftalik tatilimizi otelimiz sayesinde doya doya gecirdik. Animasyon ekibi harikaydi. Seneye gorusmek uzere alaiyeeee…
181,5,Alaiye Resort Spa,Yemekleri bu kadar lezzetli yapmayin kardesim ??
182,5,Alaiye Resort Spa,Resepsiyon gorevlileri ve otel yoneticileri ilgiliydi. Yemek kalitesi cesitler az olmasina ragmen iyiydi.
183,5,Alaiye Resort Spa,Jolly tur otel temsilcisi bize extra paket satamadigi icin son derece ilgisiz davrandi. Ayrica oda temizligi konusunda ilgisizlik vardi.
184,5,Alaiye Resort Spa,Jolly tur gorevlisi  karsilamasi  ve bilgilendirmesi  iyi.havuzlar yeterli ve cok.dondurma ve pizza  servisini sevdik.oda temizligi iyiydi.
185,5,Alaiye Resort Spa,Icecek servisi yetersiz.buz yok bardak yok bardak temizligi  kotu  gibi.icecekler kalitesiz .aksam yemeginde masa aramak hos degil. Icecek servisi  sadece yabancilara  yapiliyor. Sabah 7 de bos sezlong  bulunmuyor.hepsi rezerve...
186,5,Alaiye Resort Spa,otelde bir olumsuyzluk yok. Ailecek gidilecek otel.
187,120,Astoria Hotel,Fiyat performans lokasyon ve yemekler iyi
188,120,Astoria Hotel,Odalar kucuk tadilattan gecebilir
189,120,Astoria Hotel,Personel iyiydi Otel iyiydi Deniz temidi
190,120,Astoria Hotel,Yemekler iyi olabilir Turkce muzik yok  Hijyen daha iyi olabilir
191,120,Astoria Hotel,Her sey cok guzeldi.
192,120,Astoria Hotel,Olumsuz gorusum yok.
193,439,Marbas Select Beach,Yemekler ve icecekler gayet guzeldi. Ayrica calisan arkadaslardan cok memnun kaldik. Konum da iyiydi.
194,439,Marbas Select Beach,Maalesef plaj ufak ve sezlonglar cok yetersiz. Havuz da ufak ve ayni sekilde 5 tane sezlong var sadece. Hepsi kapiliyordu deniz ve havuz tarafi. Bu yonden hic memnun kalamadik.
195,439,Marbas Select Beach,"YEMEKLER, HAVUZ-DENIZ, KONUMU, PERONEL  IYI"
196,439,Marbas Select Beach,"TEMIZLIK PERSONELI HIC UGRAMADI, TV DE 2 GUN TEK KANAL(TRTR1) VARDI TEKNIK SERVIS GEC GELDI"
197,439,Marbas Select Beach,calisanlar genelde guler yuzlu yardimci ve cozum odakli hotelin konumu cok iyi tavsiye ederim
198,439,Marbas Select Beach,Odadaki duslar Ve Asansor com kotu
199,439,Marbas Select Beach,"Otelin konumu, calisanlarin gayreti guzeldi"
200,439,Marbas Select Beach,"Deniz manzarali satin aldigimiz odaya 1 gun gec yerlestik, kara manzarali oda verdiler. Aradaki farki iade etmediler. Ayrica, yemekhanede sebildeki suyu cesmeden dolduruyorlardi. Odaya kapali su istedigimizde nazlanarak verdiler. Odaya tuvalet kagidi bile koymadilar son 3 gun. Surekli tavuk yemegi cikariyorlardi. Otelin banyosunda dus teknesi var eski caglardan kalma. Surekli gider tikaniyordu. Yani genel anlamda bir daha onunden gecmek istemeyecegim bir otel."
201,439,Marbas Select Beach,Lokasyon disinda olumlu hic bir yani yoktu.
202,439,Marbas Select Beach,"Tamamen berbat bir otel. Calisanlar kaba ve asla yardimci olmuyorlar. Uzun bir yolculuk sonrasi vardigimizda bir bardak su icin yalvarmak zorunda kaldik. Buzu bile tane ile veriyorlar. Yemekler cok kotu, asla hersey dahil sinifinda degil. Kaldigim en kotu oteldi. Ertesi gun ciktik ve iptal istedik. Kesinlikle tavsiye etmem"
203,31,Kahya Resort Aqua Spa,"Personel yardimsever,guler yuzlu ve ilgiliydi, temizlik cok iyi, havuz ve aqua park harika, ortam guzel... tesekkurler"
204,31,Kahya Resort Aqua Spa,"Oncelikle deniz icinin beton olmasi bu otele yakismiyor,bisey yapilabilir mi? Bilmiyorum...Yemekte izgaranin disari da oldugunu gosteren bir yazi yada yonlendirme, ilk gun geldigimde zorlandim. Odada, banyoda bardak yok,tanitim brosuru yok, yorum icin kagit var ama kalem yok."
205,31,Kahya Resort Aqua Spa,fiyat performans iyi oda temizligi ve genel olarak temiz bir otel
206,31,Kahya Resort Aqua Spa,personel ilgisiz. Yemekler taze degil .
207,31,Kahya Resort Aqua Spa,Genel hizmet cok iyidi. Cok memnun  kaldim.
208,31,Kahya Resort Aqua Spa,Yerli turistlere biraz daha ilgi gosterilmesini rica ederim sadece nacizane fikrim.
209,31,Kahya Resort Aqua Spa,Sahili iyilestirilebilir.
246,68,Sentido Kamelya Selin Hotel,Calisanlar genelde guler yuzlu konumu iyi yerde buyuk bir otel ozellikle cocuklu aileler icin cok uygun animasyon dan gazi bey cok ilgilendi tesekkur ederim ona buradan
210,31,Kahya Resort Aqua Spa,"Otele giris yaptigimiz  andan itibaren, guler yuzlu ve disiplinli  bir ekip karsiladi  bizi, ilgi ve alaka cok iydi, otel temizdi, havuzlar temizdi, yemekler lezzetli  ve cesit cok fazlaydi, tatilimizi yaptigimiz sure icinde hicbir olumsuzlukla karsilasmadik, tekrar otelinizde  tatil yapmayi dusunebilirim. Tesekkur ederim"
211,31,Kahya Resort Aqua Spa,Aksamlari animasyonlar yetersiz  sadecee 4 gunluk tatilde bir sefer animasyon yapildi. Belkide oteli acildigi  ilk haftaydi tatilimiz  bunday kaynakli olabilir.
212,31,Kahya Resort Aqua Spa,Yemekler harikaydi ozellikle mezeler taze ve lezzetliydi ilk defa bir otelde kuzu tandir yedim hergun et ve balik vardi.
213,31,Kahya Resort Aqua Spa,"Tatli bolumu gelistirilmeli,pasta kremasi degistirilmeli."
214,31,Kahya Resort Aqua Spa,Otel ve calisanlari cok ilgiliydi hersey cok guzeldi
215,31,Kahya Resort Aqua Spa,Olumsuz bir durum goremedik
216,67,Sentido Kamelya Fulya Hotel,Herhangi bi konuda hayir ya da olumsuz bir geri donus aldigimiz hic olmadi tum personel guleryuzlu ve yardimci. Hizmet guzel ve kaliteli. Mutfak cok lezzetli cok kararinda. Tum tesis bina ici disi havuz bahce tuvaletler her yer her daim temiz. Buyuk bi tesis dolayisiyla biraz yoruluyorsunuz bir yerden bir yere gitmek basen biraz uzun ama her guzelin de bi kusuru:) dusunulmemis bir ayrinti hatirlamiyorum. Keyifli bi zaman gecirdik ailece…
217,67,Sentido Kamelya Fulya Hotel,Asansor maalesef yetersiz kaliyor. Surekli bi asansor bekleme hali.
218,67,Sentido Kamelya Fulya Hotel,"Deniz, Konforlu Oda, Yeterli Sayida Havuz, Ilgili Personel ve Hizli Hizmet"
219,67,Sentido Kamelya Fulya Hotel,Yemeklerde Standart Olmamasi Yemeklerde Yetersiz Personel
220,67,Sentido Kamelya Fulya Hotel,Havuz Deniz Konum Yemekler ve atistirmaliklar  Oda kalitesi Ideal bir aile oteli ve balayi oteli Personel
221,67,Sentido Kamelya Fulya Hotel,Eglence aktiviteleri biraz daha fazla ve cesitli olabilir
222,237,Sah Inn Paradise,Denizi cok kotu
223,237,Sah Inn Paradise,Aqua park ve Deniz guzel
224,237,Sah Inn Paradise,Sivrisinek var odalarda ve kamelya ve aile havuzu kenarinda sezlonglarin etrafinda karinca kayniyordu iceceklerin kucuk bardaklarda verilmesi dusundurucu oralet kivami biseyler iciyoruz makinadan insan bari sodalari sisede verir ayrica restaurantta  kapali klimali yerde masalar yetersiz yemek yemek icin sira bekliyorsunuz odamizin yeri giriste havuzlara yakin olmasini  rica etmemize ragmen en uzak yerden verildi iki katli binalarda olsa asansor olmamasi cocuklu aileler icin cok ugrastirici
225,237,Sah Inn Paradise,aile oteli turku cafesi lezetli yemekleri aquapark
226,237,Sah Inn Paradise,icecekleri cok az ve kalitesiz odalarda karinca cok var antalya havalimanina 2 saat uzaklikta ulasimi zor
227,237,Sah Inn Paradise,Sizin icin hersey dusunulmus. Calisanlar guler yuzlu. Kendinizi guvende hissediyorsunuz. Yiyecek ve icecekler cok kaliteli. Animasyon ekibi harika.
228,237,Sah Inn Paradise,"Guler yuzlu personel, tertemiz bir otel"
229,237,Sah Inn Paradise,"Bocek cok, yemekler soguk"
230,6,Aletris Deluxe Hotel Spa,Cok temiz bir otel. Yiyecek cesitleri cok fazla. Calisanlar cok yorulmasina ragmen guler yuzlu
231,6,Aletris Deluxe Hotel Spa,Markali alkol restoranlarda yok maalesef  6 gun kaldim sadece lobi barda markali sise gordum. Restoranda rakilar cok kotuydu icemedim. Ayrica restoranda garson sayisi az
232,6,Aletris Deluxe Hotel Spa,"icecek kalitesi, eglencesi ve temizligi cok yerinde bir otel. Kucuk bir otel olup, oda sayisi haylice fazla oldugundan kalabalik donemlerde degil de daha sakin donemlerde tercih edilebilir. Yemek cesidi kalan kisi sayisina gore az (Turk geceleri haricinde) ayrica yenilenmiyor. Alacarte de mukemmel bir hizmet sunuluyor. Ayrica Irish pub ta calisan Suayip bey otelin kaliteli yuzlerinden."
233,6,Aletris Deluxe Hotel Spa,"denize shuttle var ama kapali minubus tarzinda , yuruyerek denize gidip gelmek imkansiz. Yiyecek cesidi kalan kisi sayisina gore az oldugundan kalmiyor ve yenilenmiyor. Sezon oncesi gittigimde de ayni sorun vardi. bayramda gittigimde de ayni sorun vardi. Icecek kalitesi gercekten mukemmel. Hersey orjinal. Otel ozelliklerinde erken girisler , gec cikislar yaziyor. Odalar cok gec veriliyor. Aldiginizda odanin eksiklikleri oluyor zaten. Personel arttirilmali. Deniz snack'te yemek cesitleri arttirilmali."
234,6,Aletris Deluxe Hotel Spa,Yemeklerin cesidi ve lezzeti sahaneydi. Alkollerin kalitesi tartisilmaz guzeldi. Odalar hergun duzenli olarak temizlendi. Otelden temizlik ve hijyen adina memnun kaldik. Deniz biraz uzak olmasina ragmen her an servis bulundugu icin ulasimda zorlanmadik.
235,6,Aletris Deluxe Hotel Spa,Animasyon ekibi (ozellikle DJ) ve aksam eglenceleri yetersizdi. Full olan otelde gece diskoda sadece 10 kisi olmasi ve DJ’in kotu olmasi nedeniyle aksamlari otelde yapacak bir sey bulamadik.
236,6,Aletris Deluxe Hotel Spa,"Iceceklerin cok buyuk bolumu markali yerli ve yabanci icecekler ve ucretsiz sunuluyor.  Barmenler, restoran sefleri ve alakart restoran calisanlari islerini cok iyi biliyorlar ve sicakkanli hos sohbetler."
237,6,Aletris Deluxe Hotel Spa,Genel olarak fiyata gore kaliteli hizmet alabiliyorsunuz.  Cok olumsuzluk yok gibi.
238,6,Aletris Deluxe Hotel Spa,Temiz yeni personel tutumu iyi odalar iyi
239,6,Aletris Deluxe Hotel Spa,Sezlong yetersizligi Alacarte restoranlar 5 gece konaklamada da kullanilabilir olsa
240,204,Hillstone Bodrum Hotel Spa,Guleryuzlu personel. Cok iyi bir spor salonu lezzetli yemekler. Guzel bir bahce.
241,204,Hillstone Bodrum Hotel Spa,Olumsuz hicbir elestiride bulunamayiz.
242,204,Hillstone Bodrum Hotel Spa,Ilk girisimizde ozellikle resepsiyonda karsilayan bayan personel ile baslayip tum personelin ilgisi ve guler yuzu harikaydi. Bitez’de bulunan plaj ile anlasmali olusu ve her gun arac gitmesi cok guzel. Bitez’in denizi efsane. Oda temizligi ve genel anlamda tum tesis temizligi cok iyiydi. Gitmeyi planlayanlara mutlaka tavsiyemdir. Tekrar gidebilirm.
243,204,Hillstone Bodrum Hotel Spa,Yarim pansiyonda sadece 1 aksam yemegi planlamasinda baya problem yasandi. 2 saat icerisnde ancak yemek yiyebildik. Ertesi gun durumu direk cozmuslerdi. Cozum odaklilar. Emekleri icin tesekkur ederiz.
244,204,Hillstone Bodrum Hotel Spa,Yemek kalitesi  Personel davranisi Konumu ve havuzu
245,204,Hillstone Bodrum Hotel Spa,"Anlasmali plaji daha kaliteli olabilir Odalarda, ortak alanlarda ve aksam ye.egu alaninda klimalar daha etkili ve verimli olmali"
247,68,Sentido Kamelya Selin Hotel,Otelde 7.nci konaklamam otel oda konforu cok kotu kesinlikle odalari restarosyondan gecirilmeli duslar bozuk klimalar keza mobilyalar ve tasarim cok eski bir daha konaklama yapmam bu sekilde olursa 3 aile beraber kaldik ben mahcup oldum
248,68,Sentido Kamelya Selin Hotel,"Havuzlar, animasyonlar, temizlik, personel"
249,68,Sentido Kamelya Selin Hotel,Yemekler yeterdi ve kotu
250,734,No81 Hotel,"Kalite, duzen"
251,734,No81 Hotel,Erisim ( yollar )
252,332,Munamar Park Otel,Personelin tutumu
253,332,Munamar Park Otel,"Yemekler kotu bardaklar, tabaklar kirli, odalar kotu"
254,332,Munamar Park Otel,personel ilgi alaka guzel
255,332,Munamar Park Otel,"yemekler,  oda daki dus, cocuklara dondurma pasta pizza gibi seyler hic yook, hergun ayni seyi yiyorsun  ne pide cikti ne zeytinyagli vardi. kofte tavuk sogan domates  hergun ..saat gelmeden tabak bile alamiyorsun cunku izin vermiyorlar. saat gelince hurraaa herkes tabak pesinde..sonra siraya girek icin ittir kaktir. tatilmiydi savas miydi anlamadim.."
256,332,Munamar Park Otel,Personel ilgisi aile oteli olmasi
257,332,Munamar Park Otel,Yemek yemek icin uc ogun diger otele gitmek havuzun erken kapanmasi
258,332,Munamar Park Otel,Olumlu yonu yok
259,332,Munamar Park Otel,Personelleri cok iyi temizlikleri yeterli duzeyde her gun temizlik oluyor temiz havlu geliyor sampuan konuyor yemekleri de gayet guzeldi bu fiyata gore
260,332,Munamar Park Otel,Herhangi bi olumsuzluga rastlamadik
261,7,Aqi Pegasos Royal,Deniz & plaj guzel. Odalar temiz ve rutin olarak gunluk temizleniyor. Yemekler cesitli ve guzeldi.
262,7,Aqi Pegasos Royal,Odalarda Wi-Fi olmamasi buyuk eksi. Wi-Fi ekstra ucrete tabi. Otopark sorunu mevcut.
263,7,Aqi Pegasos Royal,"Denize cok yakin olmasi.Havuz bolumu,kaydiraklar,kaydiraklardaki guvenlik onlemleri cok iyi.Havuzlar hijyen bakimindan cok iyi .Cocuklu aileler icin idela.Yemekler,tatlilar guzel.Animasyonlar da guzeldi."
264,7,Aqi Pegasos Royal,"Internetin odalarda ucretli olmasi,Dondurmanin ucretli olmasi.Kafeterya bolumu gelistirilmeli turk kahvesi,dondurma,pasta..vb gun icinde verilmeli diger ayni ayar otellerde oldugu gibi."
265,7,Aqi Pegasos Royal,Deniz mukemmel.kum v3 derin degil.yemekler cok iyi.
266,7,Aqi Pegasos Royal,YEMEKLER VE PERSONELIN YAKLASIMI MUKEMMEL
267,7,Aqi Pegasos Royal,TURK KAHVESI SERVISI ILEVE EDILEBILINIR
268,7,Aqi Pegasos Royal,Yorumlari gorunce kotumser gitmistik ama oyle olmadigini gorduk. temiz olmamasinda kokudan otelin eski olmasindan falan bahsetmisler alakasi yok aksine ortak kullanim alanlarindaki wcler bile temizlik kokuyordu. 3 otelden de yararlanilabiliniyor olasi (yemek haric) superdi. gosteriler harikaydi 5 gecede 15 farkli gosteri vardi. plaji alanyanin en iyi plajidir sifir tas-kaya yeterli derinlik guvenli yuzme. 1 km sahili var. aktivitelerin hepsine katilmaya calistik yeterli ve guzeldi. yemekler harikaydi. her gun farkli yemekler ve konseptler vardi. turk yemekleri gecesine denk geldik daha onde yemedigim kadar farkli kebap ve et yeme firsatimiz oldu. o geceye ozel olan maras dondurmasi da superdi. Sikilmadan otel disina cikma ihtiyaci duymadan super tatil gecirdik. tum personele tesekkurler.
269,7,Aqi Pegasos Royal,yok. hersey cok guzeldi
270,441,Maris Beach Hotel,denize sifir kendine ait plajinin olmasi
271,441,Maris Beach Hotel,otopark bulunmamasi
272,33,Kimeros Park Holiday Village,Konum harika deniz cok guzel. Yemekler guzel.
273,33,Kimeros Park Holiday Village,Animasyon yetersiz. Alacarte yok. Yemek cesitleri az. Tatlilar cok zayif. Dondurmalar cok basit ucuz. Kokteyller bastan savma. Bazi guneydogulu personeller Turkce bilmiyor gibi suratsizlar.
274,33,Kimeros Park Holiday Village,"Otelin konumu, konsepti, personeli, icki ve yemekleri harikaydi."
275,33,Kimeros Park Holiday Village,"1.Rezervasyon yaptirdigimda cocuklu oldugumuzdan denize yakin oda istemistim, dikkate alip denize yakin oda verildi. 2.Yeme alanlarinin, plajin,etkinlik alanlarinin yerlesiminin hep bir arada olmasi harikaydi. 3.Alkolsuz ve alkollu icecekleri kaliteliydi. 4.Karsilama ve ugurlama guzeldi. 5.Pastane,dondurma bolumundeki personel cok guler yuzluydu ve ilgiliydiler. 6.Animasyon gosterileri fazlasiyla yeterliydi."
276,33,Kimeros Park Holiday Village,1.Yemeklerin lezzeti zayifti.Dondurulmus yiyecek kullanimi coktu. 2.Lotus bar daki calisanlarin yabancilara karsi tutum ve davranislariyla TURK misafirlere tutumlari farkliydi.Yabancilara daha ilgili Turk misafirlere ilgisiz tavir icindelerdi. 3.Odadaki carsaflar ve havlular yipranmisti.
277,33,Kimeros Park Holiday Village,"Personel cok yardimsever, guleryuzlu. Odalar genis rahat. Otelin dogal yesil genis bahceleri var deniz muhtesem."
278,122,Club Mermaid Village,"Calisanlar gayet ilgiliydi,yemekler guzeldi"
279,122,Club Mermaid Village,Yabanci misafirlere daha ilgili gordum Turklere  ilgi 1 derece dusuktu
280,122,Club Mermaid Village,"Minibar yetersiz, internet yetersiz"
281,122,Club Mermaid Village,Restoran bolumundeki personel harika
282,122,Club Mermaid Village,"Havuz pis, odaya girisler gec, internet ve wi-fi hizmetinin parali olmasi cok sacma, ozel plaj olmasi iyi ancak deniz pis, animasyon bugune kadar gordugumun en kotusu"
283,122,Club Mermaid Village,Otel hem konum hemde hizmet olarak guzel bir otel yemekleri guzeldi odalari gunluk temizleniyor.Fiyat ve performans olarak ideal bir otel.Hatta giderken terettutlerim vardi fakat memnun olarak ayrildik.
284,122,Club Mermaid Village,Olumsuz tek bir sey vardi oda havuzun kalabalik olmasindan dolayi yetersiz kaliyor.
285,69,Sentido Trendy Verbena Beach,Iyi ki gitmisiz dedigimiz bir yer. Esim kizim ve ben o kadar iyi gecti ki tatilimiz her konuda mukemmellerdi. Personeller cok guler yuzlu yemekler anne eli degmis gibi. Kesinlikle tavsiye ediyorum pisman olmazsiniz hatta dua bile edersiniz:))
286,205,Hotel Melas Lara,Personel gayet ilgili saygili ve guler yuzlu hizmet ediyor.
287,205,Hotel Melas Lara,Gunduz canli ve daha aktif bir animasyon yapilabilir.
288,205,Hotel Melas Lara,Otel cok temiz Calisanlar surekli yaninizda isteginiz olup olmadigini sorguluyor  Animasyon ekibi super surekli bir aktivite yapiyorlar cok eglenceli idi  Yemek kalitesi cok basarili
289,205,Hotel Melas Lara,Deniz hemen derinlesiyor ve dalgali o yuzden deniz i pek kullanmadik
290,205,Hotel Melas Lara,Yemekler bol ve lezzetli Personel guler yuzlu ve yardimci olmayi seviyor Otel odalari harika- ek olarak bizim standard odamizi ek ucret talep etmeden- aile odasina cevirmeyi teklif ettiler Havuzu yeterince buyuk ve guzel Aile olarak cok zevk aldik
291,205,Hotel Melas Lara,"Temizlik, yemekler, tam dozunda animasyon."
292,205,Hotel Melas Lara,"Gece yesil alanda ve gosteri alaninda sivrisinekler icin bir onlem alinabilir, ilaclama vs."
293,205,Hotel Melas Lara,Otelin her guzel terasi olan odayi bize verdiler. Hayallerimin otesinde bir odadir. Otel Calisanlari cok caliskan ve guler yuzludur. Yemekler mukemmel. Cok guzel bir tatil gecirdik.
294,205,Hotel Melas Lara,Olumsuz yonu yok gibi.
295,297,Sesin Hotel,".,...,..,......"
296,297,Sesin Hotel,".,............."
297,240,Venosa Beach Resort,Hizmet kalitesi onceki senelere gore oldukca dusmus calisanlarin yaklasimlari ve serviste kotulesme var
